4.000000000000000000e+00
8.000000000000000000e+00
1.600000000000000000e+01
3.200000000000000000e+01
6.400000000000000000e+01
2.360446351961368802e-02
4.396626592681474044e-03
2.897705267342194049e-04
1.867196398630407861e-05
1.186658907295730243e-06
